region	chr	midPos	Nsites
(121555,122054)(197000,197499)(197000,197500)	scaffold_13	197250	501	0.043698
(121655,122154)(197100,197599)(197100,197600)	scaffold_13	197350	501	0.044461
(121755,122254)(197200,197699)(197200,197700)	scaffold_13	197450	501	0.051938
(121855,122354)(197300,197799)(197300,197800)	scaffold_13	197550	501	0.050590
(121955,122454)(197400,197899)(197400,197900)	scaffold_13	197650	501	0.047430
(122055,122554)(197500,197999)(197500,198000)	scaffold_13	197750	501	0.047320
(122155,122654)(197600,198099)(197600,198100)	scaffold_13	197850	501	0.047031
(122255,122754)(197700,198199)(197700,198200)	scaffold_13	197950	501	0.046588
(122355,122854)(197800,198299)(197800,198300)	scaffold_13	198050	501	0.044901
(122455,122954)(197900,198399)(197900,198400)	scaffold_13	198150	501	0.047369
(122555,123054)(198000,198499)(198000,198500)	scaffold_13	198250	501	0.047812
(122655,123154)(198100,198599)(198100,198600)	scaffold_13	198350	501	0.043468
(122755,123254)(198200,198699)(198200,198700)	scaffold_13	198450	501	0.039872
(122855,123354)(198300,198799)(198300,198800)	scaffold_13	198550	501	0.039899
(122955,123454)(198400,198899)(198400,198900)	scaffold_13	198650	501	0.042023
(123055,123554)(198500,198999)(198500,199000)	scaffold_13	198750	501	0.045395
(123155,123654)(198600,199099)(198600,199100)	scaffold_13	198850	501	0.044285
(123255,123754)(198700,199199)(198700,199200)	scaffold_13	198950	501	0.044461
(123355,123854)(198800,199299)(198800,199300)	scaffold_13	199050	501	0.042523
(123455,123954)(198900,199399)(198900,199400)	scaffold_13	199150	501	0.041164
(123555,124054)(199000,199499)(199000,199500)	scaffold_13	199250	501	0.038643
(123655,124154)(199100,199599)(199100,199600)	scaffold_13	199350	501	0.044053
(123755,124254)(199200,199699)(199200,199700)	scaffold_13	199450	501	0.042755
(123855,124354)(199300,199799)(199300,199800)	scaffold_13	199550	501	0.046693
(123955,124454)(199400,199899)(199400,199900)	scaffold_13	199650	501	0.046230
(124055,124554)(199500,199999)(199500,200000)	scaffold_13	199750	501	0.047695
(124155,124654)(199600,200099)(199600,200100)	scaffold_13	199850	501	0.045888
(124255,124754)(199700,200199)(199700,200200)	scaffold_13	199950	501	0.047023
(124355,124854)(199800,200299)(199800,200300)	scaffold_13	200050	501	0.048584
(124455,124954)(199900,200399)(199900,200400)	scaffold_13	200150	501	0.047922
(124555,125054)(200000,200499)(200000,200500)	scaffold_13	200250	501	0.052776
(124655,125154)(200100,200599)(200100,200600)	scaffold_13	200350	501	0.052447
(124755,125254)(200200,200699)(200200,200700)	scaffold_13	200450	501	0.050326
(124855,125354)(200300,200799)(200300,200800)	scaffold_13	200550	501	0.052285
(124955,125454)(200400,200899)(200400,200900)	scaffold_13	200650	501	0.054132
(125055,125554)(200500,200999)(200500,201000)	scaffold_13	200750	501	0.047106
(125155,125654)(200600,201099)(200600,201100)	scaffold_13	200850	501	0.046270
(125255,125754)(200700,201199)(200700,201200)	scaffold_13	200950	501	0.048111
(125355,125854)(200800,201299)(200800,201300)	scaffold_13	201050	501	0.043613
(125455,125954)(200900,201399)(200900,201400)	scaffold_13	201150	501	0.043307
(125555,126054)(201000,201499)(201000,201500)	scaffold_13	201250	501	0.045969
(125655,126154)(201100,201599)(201100,201600)	scaffold_13	201350	501	0.047576
(125755,126254)(201200,201699)(201200,201700)	scaffold_13	201450	501	0.047906
(125855,126354)(201300,201799)(201300,201800)	scaffold_13	201550	501	0.042300
(125955,126454)(201400,201899)(201400,201900)	scaffold_13	201650	501	0.040302
(126055,126554)(201500,201999)(201500,202000)	scaffold_13	201750	501	0.041508
(126155,126654)(201600,202099)(201600,202100)	scaffold_13	201850	501	0.041124
(126255,126754)(201700,202199)(201700,202200)	scaffold_13	201950	501	0.037124
(126355,126854)(201800,202299)(201800,202300)	scaffold_13	202050	501	0.038515
(126455,126954)(201900,202399)(201900,202400)	scaffold_13	202150	501	0.039900
(126555,127054)(202000,202499)(202000,202500)	scaffold_13	202250	501	0.039618
(126655,127154)(202100,202599)(202100,202600)	scaffold_13	202350	501	0.037736
(126755,127254)(202200,202699)(202200,202700)	scaffold_13	202450	501	0.041533
(126855,127354)(202300,202799)(202300,202800)	scaffold_13	202550	501	0.043706
(126955,127454)(202400,202899)(202400,202900)	scaffold_13	202650	501	0.042730
(127055,127554)(202500,202999)(202500,203000)	scaffold_13	202750	501	0.035944
(127155,127654)(202600,203099)(202600,203100)	scaffold_13	202850	501	0.037689
(127255,127754)(202700,203199)(202700,203200)	scaffold_13	202950	501	0.040434
(127355,127854)(202800,203299)(202800,203300)	scaffold_13	203050	501	0.042075
(127455,127954)(202900,203399)(202900,203400)	scaffold_13	203150	501	0.041888
(127555,128054)(203000,203499)(203000,203500)	scaffold_13	203250	501	0.043916
(127655,128154)(203100,203599)(203100,203600)	scaffold_13	203350	501	0.042924
(127755,128254)(203200,203699)(203200,203700)	scaffold_13	203450	501	0.043739
(127855,128354)(203300,203799)(203300,203800)	scaffold_13	203550	501	0.039653
(127955,128454)(203400,203899)(203400,203900)	scaffold_13	203650	501	0.040153
(128055,128554)(203500,203999)(203500,204000)	scaffold_13	203750	501	0.041675
(128155,128654)(203600,204099)(203600,204100)	scaffold_13	203850	501	0.044988
(128255,128754)(203700,204199)(203700,204200)	scaffold_13	203950	501	0.042405
(128355,128854)(203800,204299)(203800,204300)	scaffold_13	204050	501	0.052022
(128455,128954)(203900,204399)(203900,204400)	scaffold_13	204150	501	0.054659
(128555,129054)(204000,204499)(204000,204500)	scaffold_13	204250	501	0.056474
(128655,129154)(204100,204599)(204100,204600)	scaffold_13	204350	501	0.056663
(128755,129254)(204200,204699)(204200,204700)	scaffold_13	204450	501	0.053359
(128855,129354)(204300,204799)(204300,204800)	scaffold_13	204550	501	0.048439
(128955,129454)(204400,204899)(204400,204900)	scaffold_13	204650	501	0.044619
(129055,129554)(204500,204999)(204500,205000)	scaffold_13	204750	501	0.045186
(129155,129654)(204600,205099)(204600,205100)	scaffold_13	204850	501	0.039967
(129255,129754)(204700,205199)(204700,205200)	scaffold_13	204950	501	0.041226
(129355,129854)(204800,205299)(204800,205300)	scaffold_13	205050	501	0.041134
(129455,129954)(204900,205399)(204900,205400)	scaffold_13	205150	501	0.042527
(129555,130054)(205000,205499)(205000,205500)	scaffold_13	205250	501	0.041136
(129655,130154)(205100,205599)(205100,205600)	scaffold_13	205350	501	0.042940
(129755,130254)(205200,205699)(205200,205700)	scaffold_13	205450	501	0.043883
(129855,130354)(205300,205799)(205300,205800)	scaffold_13	205550	501	0.043878
(129955,130454)(205400,205899)(205400,205900)	scaffold_13	205650	501	0.045767
(130055,130554)(205500,205999)(205500,206000)	scaffold_13	205750	501	0.046952
(130155,130654)(205600,206099)(205600,206100)	scaffold_13	205850	501	0.044962
(130255,130754)(205700,206199)(205700,206200)	scaffold_13	205950	501	0.045498
(130355,130854)(205800,206299)(205800,206300)	scaffold_13	206050	501	0.044380
(130455,130954)(205900,206399)(205900,206400)	scaffold_13	206150	501	0.037871
(130555,131054)(206000,206499)(206000,206500)	scaffold_13	206250	501	0.039177
(130655,131154)(206100,206599)(206100,206600)	scaffold_13	206350	501	0.044314
(130755,131254)(206200,206699)(206200,206700)	scaffold_13	206450	501	0.045440
(130855,131354)(206300,206799)(206300,206800)	scaffold_13	206550	501	0.047559
(130955,131454)(206400,206899)(206400,206900)	scaffold_13	206650	501	0.049300
(131055,131486)(206500,206931)(206500,207000)	scaffold_13	206750	433	0.048876
(131155,131554)(206600,207099)(206600,207100)	scaffold_13	206850	401	0.047746
(131255,131654)(206700,207199)(206700,207200)	scaffold_13	206950	401	0.042796
(131355,131754)(206800,207299)(206800,207300)	scaffold_13	207050	401	0.039862
(131455,131854)(206900,207399)(206900,207400)	scaffold_13	207150	401	0.041922
(131487,131954)(207032,207499)(207000,207500)	scaffold_13	207250	469	0.041707
(131555,132054)(207100,207599)(207100,207600)	scaffold_13	207350	501	0.039511
(131655,132061)(207200,207606)(207200,207700)	scaffold_13	207450	408	0.040429
(131755,132136)(207300,207799)(207300,207800)	scaffold_13	207550	383	0.040175
(131855,132236)(207400,207899)(207400,207900)	scaffold_13	207650	383	0.043165
(131955,132336)(207500,207999)(207500,208000)	scaffold_13	207750	383	0.038899
(132055,132436)(207600,208099)(207600,208100)	scaffold_13	207850	383	0.037631
(132062,132536)(207725,208199)(207700,208200)	scaffold_13	207950	476	0.036002
(132137,132636)(207800,208299)(207800,208300)	scaffold_13	208050	501	0.038564
(132237,132736)(207900,208399)(207900,208400)	scaffold_13	208150	501	0.037411
(132337,132836)(208000,208499)(208000,208500)	scaffold_13	208250	501	0.037879
(132437,132936)(208100,208599)(208100,208600)	scaffold_13	208350	501	0.040446
(132537,133036)(208200,208699)(208200,208700)	scaffold_13	208450	501	0.044455
(132637,133136)(208300,208799)(208300,208800)	scaffold_13	208550	501	0.042472
(132737,133236)(208400,208899)(208400,208900)	scaffold_13	208650	501	0.040035
(132837,133336)(208500,208999)(208500,209000)	scaffold_13	208750	501	0.041871
(132937,133436)(208600,209099)(208600,209100)	scaffold_13	208850	501	0.040411
(133037,133536)(208700,209199)(208700,209200)	scaffold_13	208950	501	0.040046
(133137,133576)(208800,209239)(208800,209300)	scaffold_13	209050	441	0.039684
(133237,133592)(208900,209399)(208900,209400)	scaffold_13	209150	357	0.041053
(133337,133692)(209000,209499)(209000,209500)	scaffold_13	209250	357	0.042638
(133437,133792)(209100,209599)(209100,209600)	scaffold_13	209350	357	0.042736
(133537,133878)(209200,209685)(209200,209700)	scaffold_13	209450	343	0.041250
(133577,133878)(209384,209685)(209300,209800)	scaffold_13	209550	303	0.041640
(133593,133878)(209400,209685)(209400,209900)	scaffold_13	209650	287	0.041894
(133693,133878)(209500,209685)(209500,210000)	scaffold_13	209750	187	0.040838
(133793,133878)(209600,209685)(209600,210100)	scaffold_13	209850	87	0.043746
(133879,133945)(211033,211099)(210600,211100)	scaffold_13	210850	68	0.048094
(133879,134045)(211033,211199)(210700,211200)	scaffold_13	210950	168	0.045383
(133879,134145)(211033,211299)(210800,211300)	scaffold_13	211050	268	0.045506
(133879,134245)(211033,211399)(210900,211400)	scaffold_13	211150	368	0.045869
(133879,134345)(211033,211499)(211000,211500)	scaffold_13	211250	468	0.045226
(133946,134445)(211100,211599)(211100,211600)	scaffold_13	211350	501	0.043673
(134046,134545)(211200,211699)(211200,211700)	scaffold_13	211450	501	0.040954
(134146,134645)(211300,211799)(211300,211800)	scaffold_13	211550	501	0.040163
(134246,134745)(211400,211899)(211400,211900)	scaffold_13	211650	501	0.041223
(134346,134845)(211500,211999)(211500,212000)	scaffold_13	211750	501	0.044384
(134446,134945)(211600,212099)(211600,212100)	scaffold_13	211850	501	0.046414
(134546,135045)(211700,212199)(211700,212200)	scaffold_13	211950	501	0.048653
(134646,135145)(211800,212299)(211800,212300)	scaffold_13	212050	501	0.048803
(134746,135245)(211900,212399)(211900,212400)	scaffold_13	212150	501	0.046441
(134846,135345)(212000,212499)(212000,212500)	scaffold_13	212250	501	0.042279
(134946,135363)(212100,212517)(212100,212600)	scaffold_13	212350	419	0.040621
(135046,135363)(212200,212517)(212200,212700)	scaffold_13	212450	319	0.040864
(135146,135363)(212300,212517)(212300,212800)	scaffold_13	212550	219	0.039932
(135246,135363)(212400,212517)(212400,212900)	scaffold_13	212650	119	0.038703
(135346,135363)(212500,212517)(212500,213000)	scaffold_13	212750	19	0.043591
(135364,135447)(218216,218299)(217800,218300)	scaffold_13	218050	85	0.037903
(135364,135547)(218216,218399)(217900,218400)	scaffold_13	218150	185	0.036407
(135364,135647)(218216,218499)(218000,218500)	scaffold_13	218250	285	0.037431
(135364,135747)(218216,218599)(218100,218600)	scaffold_13	218350	385	0.039238
(135364,135847)(218216,218699)(218200,218700)	scaffold_13	218450	485	0.037771
(135448,135947)(218300,218799)(218300,218800)	scaffold_13	218550	501	0.041144
(135548,136047)(218400,218899)(218400,218900)	scaffold_13	218650	501	0.045384
(135648,136147)(218500,218999)(218500,219000)	scaffold_13	218750	501	0.047809
(135748,136247)(218600,219099)(218600,219100)	scaffold_13	218850	501	0.045835
(135848,136347)(218700,219199)(218700,219200)	scaffold_13	218950	501	0.050521
(135948,136447)(218800,219299)(218800,219300)	scaffold_13	219050	501	0.054665
(136048,136547)(218900,219399)(218900,219400)	scaffold_13	219150	501	0.055394
(136148,136647)(219000,219499)(219000,219500)	scaffold_13	219250	501	0.055066
(136248,136747)(219100,219599)(219100,219600)	scaffold_13	219350	501	0.058031
(136348,136847)(219200,219699)(219200,219700)	scaffold_13	219450	501	0.057261
(136448,136947)(219300,219799)(219300,219800)	scaffold_13	219550	501	0.055123
(136548,137047)(219400,219899)(219400,219900)	scaffold_13	219650	501	0.049573
(136648,137147)(219500,219999)(219500,220000)	scaffold_13	219750	501	0.046805
(136748,137247)(219600,220099)(219600,220100)	scaffold_13	219850	501	0.045888
(136848,137347)(219700,220199)(219700,220200)	scaffold_13	219950	501	0.044893
(136948,137447)(219800,220299)(219800,220300)	scaffold_13	220050	501	0.041178
(137048,137547)(219900,220399)(219900,220400)	scaffold_13	220150	501	0.041577
(137148,137647)(220000,220499)(220000,220500)	scaffold_13	220250	501	0.044635
(137248,137747)(220100,220599)(220100,220600)	scaffold_13	220350	501	0.044160
(137348,137808)(220200,220660)(220200,220700)	scaffold_13	220450	462	0.042494
(137448,137808)(220300,220660)(220300,220800)	scaffold_13	220550	362	0.042053
(137548,137808)(220400,220660)(220400,220900)	scaffold_13	220650	262	0.044560
(137648,137808)(220500,220660)(220500,221000)	scaffold_13	220750	162	0.041408
(137748,137808)(220600,220660)(220600,221100)	scaffold_13	220850	62	0.041002
(137809,137874)(223734,223799)(223300,223800)	scaffold_13	223550	67	0.033321
(137809,137974)(223734,223899)(223400,223900)	scaffold_13	223650	167	0.044737
(137809,138074)(223734,223999)(223500,224000)	scaffold_13	223750	267	0.041511
(137809,138174)(223734,224099)(223600,224100)	scaffold_13	223850	367	0.042692
(137809,138274)(223734,224199)(223700,224200)	scaffold_13	223950	467	0.044602
(137875,138374)(223800,224299)(223800,224300)	scaffold_13	224050	501	0.047050
(137975,138474)(223900,224399)(223900,224400)	scaffold_13	224150	501	0.043811
(138075,138574)(224000,224499)(224000,224500)	scaffold_13	224250	501	0.045999
(138175,138674)(224100,224599)(224100,224600)	scaffold_13	224350	501	0.044199
(138275,138765)(224200,224690)(224200,224700)	scaffold_13	224450	492	0.042985
(138375,138765)(224300,224690)(224300,224800)	scaffold_13	224550	392	0.041650
(138475,138765)(224400,224690)(224400,224900)	scaffold_13	224650	292	0.043183
(138575,138765)(224500,224690)(224500,225000)	scaffold_13	224750	192	0.041181
(138675,138765)(224600,224690)(224600,225100)	scaffold_13	224850	92	0.045772
(138766,138792)(226373,226399)(225900,226400)	scaffold_13	226150	28	0.043241
(138766,138892)(226373,226499)(226000,226500)	scaffold_13	226250	128	0.038177
(138766,138992)(226373,226599)(226100,226600)	scaffold_13	226350	228	0.037280
(138766,139092)(226373,226699)(226200,226700)	scaffold_13	226450	328	0.038692
(138766,139192)(226373,226799)(226300,226800)	scaffold_13	226550	428	0.040097
(138793,139292)(226400,226899)(226400,226900)	scaffold_13	226650	501	0.039496
(138893,139392)(226500,226999)(226500,227000)	scaffold_13	226750	501	0.038932
(138993,139488)(226600,227095)(226600,227100)	scaffold_13	226850	497	0.040257
(139093,139488)(226700,227095)(226700,227200)	scaffold_13	226950	397	0.039809
(139193,139488)(226800,227095)(226800,227300)	scaffold_13	227050	297	0.038133
(139293,139488)(226900,227095)(226900,227400)	scaffold_13	227150	197	0.038230
(139393,139488)(227000,227095)(227000,227500)	scaffold_13	227250	97	0.043241
(139489,139559)(232929,232999)(232500,233000)	scaffold_13	232750	72	0.039068
(139489,139659)(232929,233099)(232600,233100)	scaffold_13	232850	172	0.042532
(139489,139759)(232929,233199)(232700,233200)	scaffold_13	232950	272	0.037504
(139489,139859)(232929,233299)(232800,233300)	scaffold_13	233050	372	0.036557
(139489,139959)(232929,233399)(232900,233400)	scaffold_13	233150	472	0.037479
(139560,140059)(233000,233499)(233000,233500)	scaffold_13	233250	501	0.038042
(139660,140159)(233100,233599)(233100,233600)	scaffold_13	233350	501	0.038560
(139760,140259)(233200,233699)(233200,233700)	scaffold_13	233450	501	0.039733
(139860,140359)(233300,233799)(233300,233800)	scaffold_13	233550	501	0.038922
(139960,140459)(233400,233899)(233400,233900)	scaffold_13	233650	501	0.039342
(140060,140559)(233500,233999)(233500,234000)	scaffold_13	233750	501	0.044310
(140160,140659)(233600,234099)(233600,234100)	scaffold_13	233850	501	0.040927
(140260,140759)(233700,234199)(233700,234200)	scaffold_13	233950	501	0.043650
(140360,140859)(233800,234299)(233800,234300)	scaffold_13	234050	501	0.045921
(140460,140959)(233900,234399)(233900,234400)	scaffold_13	234150	501	0.042862
(140560,141059)(234000,234499)(234000,234500)	scaffold_13	234250	501	0.040361
(140660,141159)(234100,234599)(234100,234600)	scaffold_13	234350	501	0.046514
(140760,141259)(234200,234699)(234200,234700)	scaffold_13	234450	501	0.043155
(140860,141359)(234300,234799)(234300,234800)	scaffold_13	234550	501	0.044124
(140960,141459)(234400,234899)(234400,234900)	scaffold_13	234650	501	0.045815
(141060,141559)(234500,234999)(234500,235000)	scaffold_13	234750	501	0.046225
(141160,141615)(234600,235055)(234600,235100)	scaffold_13	234850	457	0.040734
(141260,141615)(234700,235055)(234700,235200)	scaffold_13	234950	357	0.043287
(141360,141615)(234800,235055)(234800,235300)	scaffold_13	235050	257	0.042226
(141460,141615)(234900,235055)(234900,235400)	scaffold_13	235150	157	0.045456
(141560,141615)(235000,235055)(235000,235500)	scaffold_13	235250	57	0.032375
(141616,141692)(235623,235699)(235200,235700)	scaffold_13	235450	78	0.043451
(141616,141792)(235623,235799)(235300,235800)	scaffold_13	235550	178	0.042032
(141616,141892)(235623,235899)(235400,235900)	scaffold_13	235650	278	0.040064
(141616,141992)(235623,235999)(235500,236000)	scaffold_13	235750	378	0.039326
(141616,142092)(235623,236099)(235600,236100)	scaffold_13	235850	478	0.041322
(141693,142192)(235700,236199)(235700,236200)	scaffold_13	235950	501	0.041858
(141793,142292)(235800,236299)(235800,236300)	scaffold_13	236050	501	0.043348
(141893,142392)(235900,236399)(235900,236400)	scaffold_13	236150	501	0.045424
(141993,142492)(236000,236499)(236000,236500)	scaffold_13	236250	501	0.043938
(142093,142592)(236100,236599)(236100,236600)	scaffold_13	236350	501	0.045282
(142193,142692)(236200,236699)(236200,236700)	scaffold_13	236450	501	0.045007
(142293,142792)(236300,236799)(236300,236800)	scaffold_13	236550	501	0.039899
(142393,142892)(236400,236899)(236400,236900)	scaffold_13	236650	501	0.042065
(142493,142992)(236500,236999)(236500,237000)	scaffold_13	236750	501	0.044654
(142593,143092)(236600,237099)(236600,237100)	scaffold_13	236850	501	0.041976
(142693,143192)(236700,237199)(236700,237200)	scaffold_13	236950	501	0.040561
(142793,143292)(236800,237299)(236800,237300)	scaffold_13	237050	501	0.044344
(142893,143354)(236900,237361)(236900,237400)	scaffold_13	237150	463	0.041065
(142993,143354)(237000,237361)(237000,237500)	scaffold_13	237250	363	0.040581
(143093,143354)(237100,237361)(237100,237600)	scaffold_13	237350	263	0.039887
(143193,143354)(237200,237361)(237200,237700)	scaffold_13	237450	163	0.041367
(143293,143354)(237300,237361)(237300,237800)	scaffold_13	237550	63	0.041564
(143355,143364)(251290,251299)(250800,251300)	scaffold_13	251050	11	0.040695
(143355,143464)(251290,251399)(250900,251400)	scaffold_13	251150	111	0.036282
(143355,143564)(251290,251499)(251000,251500)	scaffold_13	251250	211	0.039676
(143355,143664)(251290,251599)(251100,251600)	scaffold_13	251350	311	0.041196
(143355,143764)(251290,251699)(251200,251700)	scaffold_13	251450	411	0.042045
(143365,143864)(251300,251799)(251300,251800)	scaffold_13	251550	501	0.041601
(143465,143964)(251400,251899)(251400,251900)	scaffold_13	251650	501	0.043402
(143565,144064)(251500,251999)(251500,252000)	scaffold_13	251750	501	0.045504
(143665,144164)(251600,252099)(251600,252100)	scaffold_13	251850	501	0.045562
(143765,144264)(251700,252199)(251700,252200)	scaffold_13	251950	501	0.042418
(143865,144364)(251800,252299)(251800,252300)	scaffold_13	252050	501	0.042683
(143965,144464)(251900,252399)(251900,252400)	scaffold_13	252150	501	0.040700
(144065,144564)(252000,252499)(252000,252500)	scaffold_13	252250	501	0.041010
(144165,144595)(252100,252530)(252100,252600)	scaffold_13	252350	432	0.039828
(144265,144659)(252200,252699)(252200,252700)	scaffold_13	252450	396	0.042693
(144365,144759)(252300,252799)(252300,252800)	scaffold_13	252550	396	0.039521
(144465,144859)(252400,252899)(252400,252900)	scaffold_13	252650	396	0.039287
(144565,144959)(252500,252999)(252500,253000)	scaffold_13	252750	396	0.036599
(144596,145059)(252636,253099)(252600,253100)	scaffold_13	252850	465	0.040931
(144660,145159)(252700,253199)(252700,253200)	scaffold_13	252950	501	0.039888
(144760,145259)(252800,253299)(252800,253300)	scaffold_13	253050	501	0.041794
(144860,145359)(252900,253399)(252900,253400)	scaffold_13	253150	501	0.041113
(144960,145459)(253000,253499)(253000,253500)	scaffold_13	253250	501	0.044498
(145060,145559)(253100,253599)(253100,253600)	scaffold_13	253350	501	0.042438
(145160,145659)(253200,253699)(253200,253700)	scaffold_13	253450	501	0.046473
(145260,145759)(253300,253799)(253300,253800)	scaffold_13	253550	501	0.046313
(145360,145859)(253400,253899)(253400,253900)	scaffold_13	253650	501	0.050683
(145460,145959)(253500,253999)(253500,254000)	scaffold_13	253750	501	0.047942
(145560,146059)(253600,254099)(253600,254100)	scaffold_13	253850	501	0.049213
(145660,146159)(253700,254199)(253700,254200)	scaffold_13	253950	501	0.042548
(145760,146259)(253800,254299)(253800,254300)	scaffold_13	254050	501	0.044798
(145860,146359)(253900,254399)(253900,254400)	scaffold_13	254150	501	0.043585
(145960,146459)(254000,254499)(254000,254500)	scaffold_13	254250	501	0.042642
(146060,146475)(254100,254515)(254100,254600)	scaffold_13	254350	417	0.040126
(146160,146475)(254200,254515)(254200,254700)	scaffold_13	254450	317	0.045415
(146260,146475)(254300,254515)(254300,254800)	scaffold_13	254550	217	0.044142
(146360,146475)(254400,254515)(254400,254900)	scaffold_13	254650	117	0.044082
(146460,146475)(254500,254515)(254500,255000)	scaffold_13	254750	17	0.035775
(146476,146492)(256083,256099)(255600,256100)	scaffold_13	255850	18	0.043665
(146476,146592)(256083,256199)(255700,256200)	scaffold_13	255950	118	0.040049
(146476,146692)(256083,256299)(255800,256300)	scaffold_13	256050	218	0.038924
(146476,146792)(256083,256399)(255900,256400)	scaffold_13	256150	318	0.041831
(146476,146892)(256083,256499)(256000,256500)	scaffold_13	256250	418	0.043067
(146493,146992)(256100,256599)(256100,256600)	scaffold_13	256350	501	0.045472
(146593,147092)(256200,256699)(256200,256700)	scaffold_13	256450	501	0.048498
(146693,147192)(256300,256799)(256300,256800)	scaffold_13	256550	501	0.050476
(146793,147292)(256400,256899)(256400,256900)	scaffold_13	256650	501	0.052224
(146893,147392)(256500,256999)(256500,257000)	scaffold_13	256750	501	0.050310
(146993,147492)(256600,257099)(256600,257100)	scaffold_13	256850	501	0.050607
(147093,147592)(256700,257199)(256700,257200)	scaffold_13	256950	501	0.047626
(147193,147692)(256800,257299)(256800,257300)	scaffold_13	257050	501	0.047964
(147293,147792)(256900,257399)(256900,257400)	scaffold_13	257150	501	0.044028
(147393,147892)(257000,257499)(257000,257500)	scaffold_13	257250	501	0.041099
(147493,147992)(257100,257599)(257100,257600)	scaffold_13	257350	501	0.037396
(147593,148092)(257200,257699)(257200,257700)	scaffold_13	257450	501	0.037617
(147693,148192)(257300,257799)(257300,257800)	scaffold_13	257550	501	0.040642
(147793,148292)(257400,257899)(257400,257900)	scaffold_13	257650	501	0.041865
(147893,148392)(257500,257999)(257500,258000)	scaffold_13	257750	501	0.046131
(147993,148492)(257600,258099)(257600,258100)	scaffold_13	257850	501	0.045670
(148093,148592)(257700,258199)(257700,258200)	scaffold_13	257950	501	0.047643
(148193,148692)(257800,258299)(257800,258300)	scaffold_13	258050	501	0.043933
(148293,148792)(257900,258399)(257900,258400)	scaffold_13	258150	501	0.043897
(148393,148892)(258000,258499)(258000,258500)	scaffold_13	258250	501	0.041049
(148493,148992)(258100,258599)(258100,258600)	scaffold_13	258350	501	0.042545
(148593,149092)(258200,258699)(258200,258700)	scaffold_13	258450	501	0.041191
(148693,149192)(258300,258799)(258300,258800)	scaffold_13	258550	501	0.041896
(148793,149292)(258400,258899)(258400,258900)	scaffold_13	258650	501	0.041364
(148893,149392)(258500,258999)(258500,259000)	scaffold_13	258750	501	0.043520
(148993,149492)(258600,259099)(258600,259100)	scaffold_13	258850	501	0.045452
(149093,149592)(258700,259199)(258700,259200)	scaffold_13	258950	501	0.046606
(149193,149692)(258800,259299)(258800,259300)	scaffold_13	259050	501	0.043755
(149293,149792)(258900,259399)(258900,259400)	scaffold_13	259150	501	0.045040
(149393,149892)(259000,259499)(259000,259500)	scaffold_13	259250	501	0.043634
(149493,149992)(259100,259599)(259100,259600)	scaffold_13	259350	501	0.041908
(149593,150092)(259200,259699)(259200,259700)	scaffold_13	259450	501	0.043027
(149693,150192)(259300,259799)(259300,259800)	scaffold_13	259550	501	0.043544
(149793,150292)(259400,259899)(259400,259900)	scaffold_13	259650	501	0.042712
(149893,150321)(259500,259928)(259500,260000)	scaffold_13	259750	430	0.044144
(149993,150321)(259600,259928)(259600,260100)	scaffold_13	259850	330	0.043814
(150093,150321)(259700,259928)(259700,260200)	scaffold_13	259950	230	0.038814
(150193,150321)(259800,259928)(259800,260300)	scaffold_13	260050	130	0.039738
(150293,150321)(259900,259928)(259900,260400)	scaffold_13	260150	30	0.032364
(150322,150391)(260530,260599)(260100,260600)	scaffold_13	260350	71	0.045602
(150322,150491)(260530,260699)(260200,260700)	scaffold_13	260450	171	0.042772
(150322,150591)(260530,260799)(260300,260800)	scaffold_13	260550	271	0.045294
(150322,150691)(260530,260899)(260400,260900)	scaffold_13	260650	371	0.044598
(150322,150791)(260530,260999)(260500,261000)	scaffold_13	260750	471	0.043281
(150392,150891)(260600,261099)(260600,261100)	scaffold_13	260850	501	0.041117
(150492,150991)(260700,261199)(260700,261200)	scaffold_13	260950	501	0.040585
(150592,151091)(260800,261299)(260800,261300)	scaffold_13	261050	501	0.040140
(150692,151191)(260900,261399)(260900,261400)	scaffold_13	261150	501	0.039626
(150792,151291)(261000,261499)(261000,261500)	scaffold_13	261250	501	0.041009
(150892,151391)(261100,261599)(261100,261600)	scaffold_13	261350	501	0.042132
(150992,151422)(261200,261630)(261200,261700)	scaffold_13	261450	432	0.043443
(151092,151422)(261300,261630)(261300,261800)	scaffold_13	261550	332	0.042104
(151192,151465)(261400,261899)(261400,261900)	scaffold_13	261650	275	0.043258
(151292,151565)(261500,261999)(261500,262000)	scaffold_13	261750	275	0.039725
(151392,151624)(261600,262058)(261600,262100)	scaffold_13	261850	234	0.040644
(151423,151624)(261857,262058)(261700,262200)	scaffold_13	261950	203	0.039891
(151423,151624)(261857,262058)(261800,262300)	scaffold_13	262050	203	0.039891
(151466,151624)(261900,262058)(261900,262400)	scaffold_13	262150	160	0.038579
(151566,151624)(262000,262058)(262000,262500)	scaffold_13	262250	60	0.042836
(151625,151648)(265776,265799)(265300,265800)	scaffold_13	265550	25	0.042243
(151625,151748)(265776,265899)(265400,265900)	scaffold_13	265650	125	0.042997
(151625,151848)(265776,265999)(265500,266000)	scaffold_13	265750	225	0.043551
(151625,151948)(265776,266099)(265600,266100)	scaffold_13	265850	325	0.039955
(151625,152048)(265776,266199)(265700,266200)	scaffold_13	265950	425	0.039177
(151649,152148)(265800,266299)(265800,266300)	scaffold_13	266050	501	0.037717
